schemaVersion,recordType,source.name,source.url,collectedAt,content.entityName,content.data.employeeCount,content.data.website,content.data.batch,content.data.status,content.data.oneLiner,content.data.tags,content.data.location,content.entityNameRaw
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/persistiq,2026-08-27T12:14:29Z,PersistIQ,10,http://www.persistiq.com,Summer 2014,Acquired,PersistIQ is a free email automation platform to send a small batch…,SaaS; B2B,"San Francisco, CA, USA; San Mateo, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/flytenow,2026-08-27T12:14:29Z,Flytenow,3,http://flytenow.com,Summer 2014,Inactive,Ride sharing for small planes,Air Taxis,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/govpredict,2026-08-27T12:14:29Z,GovPredict,60,http://govpredict.com,Summer 2014,Acquired,The system of record for government affairs.,SaaS; GovTech; B2B,"Washington, DC, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/vizeralabs,2026-08-27T12:14:29Z,VizeraLabs,2,http://vizeralabs.com,Summer 2014,Inactive,Augmented reality through projectors,Augmented Reality; Computer Vision,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/mtailor,2026-08-27T12:14:29Z,MTailor,11,http://mtailor.com,Summer 2014,Active,Get measured by your phone in under 30 seconds for perfect fitting…,Machine Learning; E-commerce; Apparel,"Salt Lake City, UT, USA; San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/naytev,2026-08-27T12:14:29Z,Naytev,3,http://naytev.com,Summer 2014,Inactive,Naytev automates paid and organic social media management in one place,SaaS; Social Media; Marketing,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/neptune-io,2026-08-27T12:14:29Z,Neptune.io,11,http://neptune.io,Summer 2014,Inactive,A self-healing platform to enrich and fix server alerts automatically,AIOps; DevOps; Monitoring,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/picnicai,2026-08-27T12:14:29Z,PicnicAI,100,https://picnic.ai,Summer 2014,Active,Intelligence to accelerate human health.,Machine Learning; Health Tech; Digital Health; Healthcare; NLP,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/usergems,2026-08-27T12:14:29Z,UserGems,100,https://www.usergems.com,Summer 2014,Active,The AI Command Center for outbound and ABM,B2B; Sales,Austria; Remote,
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/shipbob,2026-08-27T12:14:29Z,ShipBob,1,http://shipbob.com,Summer 2014,Active,Providing Amazon level logistics to e-commerce businesses. ,Logistics; E-commerce,"Chicago, IL, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/salessift,2026-08-27T12:14:29Z,SalesSift,2,https://salessift.com,Summer 2014,Inactive,Intelligent Lead Sourcing,Artificial Intelligence; Machine Learning; Sales; Marketing; CRM,"London, England, United Kingdom",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/hive,2026-08-27T12:14:29Z,Hive,65,http://www.hive.co,Summer 2014,Active,"Marketing automation for event promoters (email, sms, ads, CRM)",SaaS; CRM; SMS; Email,"Kitchener, ON, Canada; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/tule,2026-08-27T12:14:29Z,Tule,8,http://tuletechnologies.com,Summer 2014,Acquired,Help farmers make irrigation decisions with sensors / computer vision ,Cellular Agriculture; Machine Learning; IoT,"Davis, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/weave-2,2026-08-27T12:14:29Z,Weave,11,http://weave.in,Summer 2014,Inactive,AI-assisted professional networking.,Artificial Intelligence,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/whirl,2026-08-27T12:14:29Z,Whirl,2,http://getwhirl.com,Summer 2014,Inactive,Pay instantly with your fingerprint.,Biometrics; Payments,"San Francisco, CA, USA; South San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/qventus,2026-08-27T12:14:29Z,Qventus,230,http://qventus.com,Winter 2015,Active,We automate operations for hospitals and health systems,Artificial Intelligence; SaaS; Digital Health; Healthcare,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/pomello,2026-08-27T12:14:29Z,Pomello,8,http://pomello.com,Winter 2015,Acquired,Analytics software that helps companies measure organizational…,Machine Learning; SaaS,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/20n,2026-08-27T12:14:29Z,20n,2,http://20n.com,Winter 2015,Inactive,Using AI to predict biochemistry for manufacturing and therapeutics,Artificial Intelligence; Biotech,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/akido-labs,2026-08-27T12:14:29Z,Akido Labs,1000,http://akidolabs.com,Winter 2015,Active,Rebuilding healthcare with AI at the core,Artificial Intelligence; Deep Learning; Healthcare; AI,"Los Angeles, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/magic,2026-08-27T12:14:29Z,Magic,350,https://getmagic.com/,Winter 2015,Active,Extremely talented assistants for busy people,B2B; AI Assistant,"Washington, DC, USA; San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/bizzy,2026-08-27T12:14:29Z,Bizzy,2,http://bizzy.io,Winter 2015,Acquired,Bizzy is omni-channel marketing for ecommerce businesses.,E-Commerce; Marketing,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/numerion-labs,2026-08-27T12:14:29Z,Numerion Labs,67,https://www.numerionlabs.ai,Winter 2015,Active,Artificial intelligence for drug discovery.,AI-powered Drug Discovery; Deep Learning; Biotech; Drug discovery; Oncology,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/zeitview,2026-08-27T12:14:29Z,Zeitview,200,https://www.zeitview.com/,Winter 2015,Active,Inspection software for renewable energy & sustainable infrastructure,Artificial Intelligence; Drones; B2B; Climate; Renewable Energy,"Los Angeles, CA, USA; Santa Monica, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/givemetap,2026-08-27T12:14:29Z,GiveMeTap,1,http://givemetap.com,Winter 2015,Active,We produce & sell stainless steel water bottles that enables people…,Sustainability,"London, England, United Kingdom; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/grubmarket,2026-08-27T12:14:29Z,GrubMarket,4548,http://grubmarket.com,Winter 2015,Active,AI-powered technology enabler and digital transformer of American…,E-commerce; Supply Chain; Food Tech; Agriculture,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/platzi,2026-08-27T12:14:29Z,Platzi,123,https://platzi.com,Winter 2015,Active,Turning company knowledge into expert teams,AI-Enhanced Learning; Education; eLearning; Sales Enablement; HR Tech,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/pachyderm,2026-08-27T12:14:29Z,Pachyderm,60,http://pachyderm.com,Winter 2015,Acquired,"Data Versioning, Data Pipelines, and Data Lineage",Developer Tools; Machine Learning; Data Science,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/pakible,2026-08-27T12:14:29Z,Pakible,3,https://pakible.com,Winter 2015,Inactive,"We make it insanely easy to design, price, and manufacture custom…",Manufacturing,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/paperspace,2026-08-27T12:14:29Z,Paperspace,50,https://www.paperspace.com,Winter 2015,Acquired,Paperspace is a cloud platform for building and scaling AI…,Machine Learning; AI,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/buildscience,2026-08-27T12:14:29Z,BuildScience,1,http://www.buildscience.com/,Winter 2015,Active,The operating system for commercial buildings.,Sustainability; Proptech; Energy,"Niagara Falls, NY, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/shift-messenger,2026-08-27T12:14:29Z,Shift Messenger,2,http://shiftmessenger.com,Winter 2015,Inactive,Real-time communication solution for retail and restaurant employees.,Restaurant Tech; Retail,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/smarking,2026-08-27T12:14:29Z,Smarking,17,http://smarking.com,Winter 2015,Acquired,Digitize $655B parking industry,SaaS; AI,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/tempo,2026-08-27T12:14:29Z,Tempo,158,https://tempo.fit/,Winter 2015,Active,Live home fitness training powered by computer vision.,Machine Learning; Consumer Health Services,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/mobydish,2026-08-27T12:14:29Z,Mobydish,10,https://www.mobydish.com,Winter 2015,Acquired,"MobyDish, a tech-enabled service, allowing anyone to place a catering…",Food Service Robots & Machines; Food Tech,"Austin, TX, USA; San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/rare-door,2026-08-27T12:14:29Z,Rare Door,2,http://raredoor.com,Winter 2015,Inactive,Empowering brick-and-mortar retailers to sell more and engage shoppers,E-Commerce; Retail,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/resolve,2026-08-27T12:14:29Z,Resolve,10,https://www.resolvebim.com,Winter 2015,Active,Software to accelerate construction by finding issues in 3D BIM,Virtual Reality; Construction; Collaboration; Design Tools; AI,"New York City, NY, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/yhat,2026-08-27T12:14:29Z,Yhat,17,https://www.yhat.com,Winter 2015,Acquired,End-to-end data science lifecycle management platform. ,Artificial Intelligence; Machine Learning; Enterprise; Data Engineering,"New York City, NY, USA; New York, NY, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/dealyze,2026-08-27T12:14:29Z,Dealyze,6,http://dealyze.com,Winter 2015,Inactive,Dealyze helps national retailers build exceptional customer and…,Retail Tech; Retail,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/giveffect,2026-08-27T12:14:29Z,Giveffect,,http://giveffect.com,Winter 2015,Active,"Fundraising, Volunteer and Donor Management SaaS for nonprofits.",SaaS; Nonprofit; B2B,"New York City, NY, USA; New York, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/meadow,2026-08-27T12:14:29Z,Meadow,14,https://getmeadow.com,Winter 2015,Active,Point of Sale and Compliance SaaS for Cannabis Dispensaries,SaaS; Cannabis,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/moltin,2026-08-27T12:14:29Z,Moltin,32,https://moltin.com,Winter 2015,Acquired,eCommerce building blocks through simple APIs for websites & apps.…,Payments; E-commerce; API,"Boston, MA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/outbound,2026-08-27T12:14:29Z,Outbound,2,http://outbound.io,Winter 2015,Acquired,"Create automated messages -- email, iOS/Android push, SMS and web…",Messaging; Analytics; Notifications,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/dabble,2026-08-27T12:14:29Z,Dabble,3,https://dabble.so,Winter 2015,Inactive,A synthetic photo studio for e-commerce,Artificial Intelligence; Augmented Reality; Computer Vision,"Toronto, ON, Canada; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/sigopt,2026-08-27T12:14:29Z,SigOpt,23,https://sigopt.com,Winter 2015,Acquired,SigOpt is an Optimization-as-a-Service platform that seamlessly tunes…,Machine Learning; SaaS; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/standard-cyborg,2026-08-27T12:14:29Z,Standard Cyborg,9,http://standardcyborg.com,Winter 2015,Inactive,"Buid, test and deploy perception applications",Machine Learning; Computer Vision; Open Source,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/x-zell,2026-08-27T12:14:29Z,X-Zell,19,http://www.x-zell.com,Winter 2015,Active,"Early, pain-free cancer detection. ",Medical Devices,"Bangkok, Thailand; Düsseldorf, NRW, Germany",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/tara-ai,2026-08-27T12:14:29Z,Tara AI,13,http://www.tara.ai,Winter 2015,Active,"Meet Tara AI, your new engineering efficiency co-pilot.",Artificial Intelligence; Generative AI; SaaS; DevOps; AI,"San Francisco, CA, USA; San Jose, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/replika,2026-08-27T12:14:29Z,Replika,28,https://replika.ai/,Winter 2015,Active,Replika is an AI friend that you can talk to designed to make you…,Mental Health; Conversational AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/lumi,2026-08-27T12:14:29Z,Lumi,67,https://www.lumi.com,Winter 2015,Acquired,Packaging for online brands.,E-Commerce; Supply Chain,"Los Angeles, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/mashgin,2026-08-27T12:14:29Z,Mashgin,150,http://mashgin.com,Winter 2015,Active,Self-Checkout using Computer Vision.,Artificial Intelligence; Cashierless Checkout; Deep Learning; Hardware; Computer Vision,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/serica,2026-08-27T12:14:29Z,Serica,2,http://sericapay.com,Summer 2015,Inactive,Financial payment and loan services for the Medical Cannabis and…,Blockchain; Fintech; Cannabis; Healthcare,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/ironclad,2026-08-27T12:14:29Z,Ironclad,700,http://ironcladapp.com,Summer 2015,Active,AI-powered contract management,SaaS; LegalTech,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/assembly,2026-08-27T12:14:29Z,Assembly,12,https://asm.co/,Summer 2015,Active,Advanced manufacturing and distribution solutions (for China-based…,Logistics; Manufacturing; China,"Los Angeles, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/ross-intelligence,2026-08-27T12:14:29Z,ROSS Intelligence,30,http://rossintelligence.com,Summer 2015,Inactive,ROSS is an AI-powered legal research platform that can read and…,Artificial Intelligence; LegalTech,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/snapmagic,2026-08-27T12:14:29Z,SnapMagic,23,https://www.snapmagic.com,Summer 2015,Active,AI-assisted electronics design,Developer Tools; Hardware; Marketplace; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/branch8,2026-08-27T12:14:29Z,Branch8,15,https://www.branch8.com,Summer 2015,Active,Branch8 helps sellers to list and manage products on e-commerce…,Marketplace; E-commerce,"Kowloon, Hong Kong",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/shotput,2026-08-27T12:14:29Z,Shotput,2,http://theshotput.com,Summer 2015,Inactive,Shotput (S15) develops AI and robotics to completely automate…,Robotics; Logistics; E-commerce,"San Francisco, CA, USA; Oakland, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/foxpass,2026-08-27T12:14:29Z,Foxpass,10,https://www.foxpass.com,Summer 2015,Acquired,Making enterprise security practices available for all companies.,DevSecOps,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/thrive-agritech,2026-08-27T12:14:29Z,Thrive Agritech,8,http://www.thriveagritech.com,Summer 2015,Active,We design and manufacture energy efficient LED lighting fixtures for…,Vertical Farming; Agriculture; Sustainable Agriculture,"Seattle, WA, USA; New York, NY, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/verge-genomics,2026-08-27T12:14:29Z,Verge Genomics,50,http://vergegenomics.com,Summer 2015,Active,We use human data and AI to develop better drugs faster.,,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/bistrobot,2026-08-27T12:14:29Z,Bistrobot,2,http://bistrobot.com,Summer 2015,Inactive,We make robots that make sandwiches.,Food Service Robots & Machines,"San Francisco, CA, USA",
